connectionTime_decimal,chargingDuration,kWhDelivered,dayIndicator
16.51152752,0.607214945,3.203120862,702
3.109559317,0.982702718,9.551433694,702
19.80909522,1.610984362,6.686974385,702
14.68024027,6.382218085,14.65802657,702
20.13660778,2.3753852,9.16841746,702
23.6209256,1.006032978,6.004996674,702
14.70879869,3.529677266,5.662791878,702
4.967000771,0.322870188,1.200878025,702
2.009661524,1.916702969,5.706853024,702
1.103080728,1.937963469,13.11421973,702
15.07361533,0.713766328,1.086975364,702
0.881917134,1.516530332,4.37697273,702
16.01406846,1.949277125,8.49709242,702
15.28057492,1.415417387,2.948745288,702
15.86105942,0.897504518,5.337980507,702
0.51917888,1.755517,3.744372505,702
20.65951058,2.623513933,8.900904777,702
22.23228082,2.496549652,13.54381538,702
1.996749087,1.394028168,2.852314752,702
16.06485598,6.473389723,6.036684529,702
15.3222265,8.965576815,14.19356644,702
16.69914639,4.604058944,14.22736603,702
20.78639646,2.189932324,11.3983677,702
15.4919714,5.359815083,9.423642831,702
15.97960932,4.636254687,14.08858755,702
22.16035126,3.327084806,5.644030007,702
21.50755813,2.085004651,14.33724407,702
16.96874444,6.856753799,11.45298815,702
16.19293983,5.416099463,9.57227619,702
19.64257912,3.707779237,12.22349691,702
15.14508691,5.119858972,10.27665827,702
12.42867163,1.755375936,3.389256936,702
2.030940903,1.942061115,16.52231969,702
14.18522461,5.854696215,20.24010722,702
20.91064328,3.31780022,14.46792476,702
23.49646698,0.457941012,2.619976658,702
16.53677087,3.372128292,5.383970437,702
2.078880641,1.784434191,9.983768958,702
17.18212465,2.113416051,10.34600016,702
16.59375883,5.679807704,13.91086656,702
14.20616192,3.39206371,10.16800363,702
15.70447,3.411080917,18.63943908,702
21.76883109,4.455319699,12.17238827,702
21.16304611,2.462653061,6.185373167,702
15.89049236,2.361941635,49.80647444,702
16.15603612,6.200417163,17.26303431,702
5.190901121,0.372297329,2.282012954,702
17.14114784,4.75854336,11.49183711,702
14.78959827,4.799742256,5.949139735,702
16.34182607,4.491819198,8.479526307,702
17.66627778,10.06989352,13.67886624,702
17.20455164,16.22507616,1.958347042,702
21.43019317,2.518474863,10.50549455,702
13.65742502,2.78461828,1.564554712,702
15.70618036,9.462963537,14.03810464,702
12.38400987,1.781063806,6.530404014,703
16.32386299,3.900802106,8.564361717,703
3.261619804,1.072097502,1.099183891,703
16.98590418,5.783542173,10.25006938,703
16.96885632,8.972521771,14.02037101,703
19.49404472,9.191588747,14.87387487,703
16.55497732,3.913634962,13.1983849,703
2.345213033,0.512713895,5.299790874,703
17.80917622,5.744031307,14.02485899,703
15.55173955,8.550356977,13.80774545,703
14.9346835,9.310197763,19.16674118,703
21.41321444,2.143256197,3.594220483,703
14.17768817,0.962069874,4.33534545,703
14.37356061,1.932888962,12.02605019,703
16.64495987,0.636239829,4.792594015,703
1.82227763,2.208871745,6.177936612,703
21.36221224,1.522893857,5.839951487,703
21.55003765,0.703641059,3.817322674,703
15.15440345,2.407679516,14.30619193,703
19.70232553,10.08943381,14.00948423,703
19.91362395,1.956748727,9.104216381,703
22.64070774,3.186608633,13.46068705,703
14.66432198,2.398242506,9.587159406,703
20.69578705,0.314710768,5.133527386,703
17.42570907,2.180706666,12.01969507,703
3.218317515,1.107162511,4.752910611,703
16.96594747,10.33022144,13.07858979,703
16.47039487,4.515421885,2.229175058,703
16.64577921,7.84808619,13.4895498,703
19.40937029,2.178874356,7.35870859,703
14.9616014,1.767415926,5.368191757,703
15.41329357,4.890880448,9.612369341,703
1.822581179,1.151492387,4.318856814,703
1.532093442,1.898861421,2.696697217,703
18.48646818,1.605249489,7.812890762,703
16.43904951,15.57730824,9.458372043,703
18.25895797,1.153451991,4.504846937,703
18.63178145,5.523804439,12.94829636,703
15.06864995,1.829863499,7.673825204,703
15.2870091,0.7117205,1.828878765,703
16.15576575,13.8209833,13.89459279,703
23.5415008,0.096625496,1.607368319,703
2.788622322,0.9581484,6.361697936,703
16.54314021,6.525587837,11.50440477,703
17.10605985,2.063356339,7.434010403,703
16.0338459,4.33819932,13.98969554,703
16.39953024,8.540755876,13.67968425,703
22.9548431,1.117410763,2.618378757,703
16.80266688,9.895878565,13.86437609,703
23.04538388,8.844724034,36.44462329,703
3.498114395,3.451900565,15.98852622,703
22.26879001,13.24664938,14.32349117,703
2.596399486,1.748131204,1.351098154,703
6.020405901,2.920614354,1.959619338,703
14.14937915,3.806842009,2.654499843,703
22.98520733,6.557559222,14.12160869,703
3.473319907,0.257943647,2.36373907,703
14.67746934,1.907951016,4.306256404,703
15.84227793,11.08857449,18.51667896,703
15.00803938,1.053980097,6.806473339,703
18.16590014,12.88310469,11.32052442,703
12.79948792,8.099124524,13.11603375,703
15.86395362,4.866920983,11.0422444,703
17.47536998,4.596274182,13.11233244,703
14.57840413,2.538059289,13.12488884,703
16.30675751,7.198544143,11.0694372,703
16.58500493,8.055884583,13.72037583,703
18.66582566,7.989636181,15.9186044,703
0.039151316,3.322664429,7.77958521,703
22.39105704,8.414673051,9.605578959,703
17.05131022,9.708825332,13.36809467,703
17.60733969,4.047732464,16.57095374,703
16.12633635,6.474309915,13.4967134,703
0.460756024,3.050963578,6.045710448,703
15.0720882,2.180627498,10.03857084,703
20.07715752,3.423636695,7.275500809,703
14.34708803,1.85510143,2.750411609,703
17.03221068,0.561528962,2.821691037,703
14.23271801,1.971113703,14.99444097,703
21.38637637,0.929419349,1.668283322,703
16.14095417,4.589101007,7.250466573,703
12.31114085,4.587334624,18.73094351,703
15.72793386,0.763153435,3.183334777,703
15.95259645,6.277693266,14.08084865,703
15.29266571,11.12087611,12.11167014,703
17.14062414,7.782052717,13.08881996,703
0.598983375,1.481238673,3.402440616,703
15.94222778,5.871511086,23.21907552,704
20.78430601,6.627663553,9.127673896,704
15.50274644,3.347804896,11.7846944,704
16.82968046,1.655402308,8.653949568,704
16.63899047,8.077731407,18.67275909,704
20.36050447,9.230183972,16.57723767,704
15.01637421,4.409888577,2.66875407,704
12.11954174,3.264075861,15.1137233,704
1.055543527,0.800674279,4.90658224,704
22.75923284,1.608631746,4.861895465,704
16.98905072,3.285219015,12.85505812,704
13.44294998,1.304149766,7.943366427,704
16.2072246,7.255837912,11.37017792,704
16.20225672,7.513904087,16.35106351,704
4.20599569,0.41054608,1.596722893,704
13.51719156,5.360986778,3.0966759,704
18.2359913,10.21670049,14.04721609,704
0.819718575,1.383332405,5.694300138,704
16.31261039,2.555939086,7.789483388,704
0.154089591,1.170349061,6.09290879,704
20.75444046,3.092432654,11.01271019,704
21.25565721,2.054783185,5.313005226,704
16.68502652,8.312395193,13.95479973,704
19.34033908,12.2493552,18.34679483,704
0.860939975,1.13101051,2.958268771,704
6.293321395,0.056814338,1.954291507,704
20.14820846,2.2326936,10.83657435,704
16.5943051,3.272246231,1.770739708,704
2.12652192,1.21667641,2.708702287,704
15.90953313,2.639867837,9.928194234,704
23.1986098,0.359111073,4.580887551,704
16.8493839,8.32551821,13.41631654,704
15.51493878,3.028566909,9.05688985,704
17.69509486,1.07485697,4.85532808,704
22.71138278,1.19194533,17.20576811,704
2.408741137,5.395975582,7.458466603,704
21.79306402,7.648368303,15.9269354,704
22.01614953,12.19551895,2.807195922,704
3.927260945,3.411662011,5.375753844,704
16.68702509,6.507072168,14.01979116,704
13.26609336,7.708241635,14.46829467,704
4.637963164,0.433682742,1.716293197,704
17.6886286,6.74898803,16.9536918,704
0.48779748,2.804823799,11.241021,704
17.20107649,10.26004519,13.74902609,704
19.59259014,0.578077782,7.180731247,704
15.74513606,3.411391523,13.77524533,704
16.73684509,8.564011152,13.59725278,704
19.6514716,2.200529224,9.339272327,704
2.506672409,1.464373448,2.794901552,704
3.661746309,2.442911121,3.717020377,704
12.23703707,1.671979101,4.452234049,704
4.837608818,0.469345662,1.411324946,704
14.39253225,2.054795564,8.787672861,704
1.982783684,2.289602859,4.786444546,704
16.66367779,10.43509791,14.20593495,704
15.06773848,0.618246154,4.684258908,704
15.66808306,3.191815522,7.036724378,704
19.80730412,0.458468402,3.547134286,704
20.7703585,1.322626654,14.64438248,704
22.22730418,2.740929757,14.06277199,704
20.25250625,2.220384595,4.676303922,704
1.798778913,0.57345312,4.569196625,704
16.82565936,6.384231938,8.807820982,704
17.0406973,3.298590844,13.8210889,704
16.12102,9.497912109,14.54472822,704
22.4511422,2.898505852,5.841788033,704
15.08738333,5.112233056,13.6217796,704
6.312571501,4.323895986,7.71734782,704
15.82498065,3.424601607,9.711861522,704
16.53331022,4.966670707,2.827605908,704
22.99923715,5.571310091,20.00614531,704
16.63796201,5.754815395,13.85689731,704
2.005088738,9.060779449,17.26162139,704
11.48792469,2.664673874,6.240047566,704
18.29718277,3.15705583,4.975577267,704
21.37426848,2.771189136,18.54651986,704
17.49848933,6.007745872,13.89923296,704
0.663223466,1.561381156,7.137579781,704
21.62306311,3.348070573,13.53311072,704
0.497163552,1.17213473,2.107622923,704
14.73962959,3.236726252,6.456137878,704
21.22721927,8.305099375,13.96591925,704
15.00229274,3.878463231,13.10435984,704
21.8389215,1.281304152,3.839738265,704
23.02127655,0.99519127,3.608747913,704
15.39845839,10.85126926,14.11399793,704
23.74793131,8.549568977,13.87948294,704
13.14742121,0.638854406,1.819573713,704
17.49605623,1.402341504,3.123832039,704
16.51049401,17.24242165,12.85627011,705
1.301147938,0.53689485,2.384025568,705
18.02349863,9.842512533,13.67157756,705
11.46380412,2.244093979,4.701403223,705
0.592365939,8.549727768,6.107394936,705
18.43882777,4.640608955,20.33101936,705
11.74185191,1.450202633,5.1921023,705
14.87146744,3.892291724,13.62849172,705
2.726169956,1.075756183,4.735053193,705
16.52215493,4.241811002,18.72792145,705
17.05342245,3.729356105,5.451740826,705
16.68512975,10.5533099,9.989897834,705
15.73001362,3.901578321,7.883473485,705
16.89628786,2.911552887,13.19114246,705
1.308852861,0.346276149,5.475620946,705
0.064073151,0.413040963,4.558300015,705
10.96683082,1.041132435,6.436698414,705
13.17641274,0.503481132,10.84298418,705
16.44316904,9.625768987,12.4947426,705
19.16978868,1.544385752,4.220636377,705
15.33205542,4.957344874,1.449492053,705
16.85366038,1.982431768,10.25384874,705
0.673933516,2.868575585,13.91079812,705
16.24598205,10.94054556,13.8599295,705
15.56909315,3.165292276,3.568023482,705
15.43792507,2.994556836,35.86727696,705
1.434513025,0.555024231,6.567802477,705
22.96506453,5.205385542,9.709988214,705
14.07735842,3.911461736,6.671820273,705
16.03783142,5.259647639,16.37298925,705
16.41441128,2.684735809,13.88192671,705
2.867405384,0.702245266,2.458606993,705
1.924107243,0.743035737,2.07265403,705
0.450156094,1.493466377,4.040572525,705
1.349824047,0.812964929,5.578374918,705
16.72604396,3.765944852,13.87949429,705
15.22441258,0.548513893,3.36483361,705
1.315160598,0.831748689,3.866535507,705
5.298683741,0.966007268,0.374600181,705
16.18932487,2.122996372,1.342624369,705
15.58604084,3.966070995,1.684754089,705
14.85315012,0.695806335,6.89107754,705
17.72414138,10.21931464,14.36805404,705
15.86004513,9.633197422,13.90865058,705
1.58555703,1.921043265,5.460060796,705
17.61347507,6.751740901,9.860419872,705
1.637312434,4.199040952,7.277653346,705
13.4013937,1.230533747,3.911206825,705
0.386360964,1.971362289,2.588990013,705
19.60561355,1.933672012,6.50317396,706
17.79055014,7.871286305,13.60699285,706
14.87184731,3.810057749,15.33654357,706
13.8218951,1.960102288,3.46235627,706
1.731290274,1.052092387,5.059529154,706
15.47266528,11.11274906,26.4992286,706
16.78442176,2.071874777,6.914107154,706
14.99495457,0.999240668,1.046492761,706
23.26901607,5.966655036,17.08691861,706
12.9322603,0.759861639,2.356585917,706
2.91254919,1.878825019,9.592834562,706
14.91083905,4.40429778,24.8201681,706
16.29098836,7.660127787,21.68035198,706
17.15229038,9.304581701,13.9500211,706
1.567055148,2.065397361,3.862282682,706
22.94537863,3.556553504,4.958910506,706
16.75722721,2.55024964,10.44679224,706
14.44890071,3.868698188,9.218320257,706
12.65938252,9.815484959,6.716297395,706
21.89495403,1.388902353,5.39769684,706
16.33990393,3.514612555,12.37903524,706
15.28273823,7.258635581,14.28825285,706
22.39947267,3.236880955,11.70312814,706
3.793248209,0.62122069,5.089836485,706
2.201498047,0.882049112,12.20360266,706
17.34752148,7.603189958,13.05831417,706
15.15083275,0.401651843,2.116457928,706
16.72296037,0.510467568,2.211987464,706
14.07469347,1.773369869,5.133198791,706
18.29233934,3.994149645,17.49619777,706
0.634926322,2.105429564,4.637030054,706
16.1616195,4.843161043,7.966327795,706
15.37653225,1.386864231,1.99427663,706
19.41944309,1.48047752,8.541723987,706
18.98445538,1.813668404,11.93360888,706
20.8276237,3.439731577,14.87277042,706
23.46582541,3.365135969,13.66699702,706
13.85048585,11.36907955,15.77221693,706
19.22470321,1.33033325,5.705513833,706
15.31664204,3.707859638,11.45030098,706
16.07045717,1.662902122,10.56727499,706
15.55236937,0.681438566,2.510055607,706
14.25410883,1.707564377,2.124108006,706
16.85292679,9.094353912,13.23248429,706
0.292842398,2.031911085,1.539317419,707
17.24019937,5.269337313,14.05037554,707
18.02268781,2.142652145,7.442074231,707
17.02542795,3.138812735,6.630255031,707
22.9437886,2.650370005,6.187529292,707
0.076188897,1.057051321,5.434549561,707
16.86933497,3.516830966,13.52216555,707
4.493573753,0.801732064,4.065771373,707
15.05570908,1.50514283,12.85642449,707
13.50095313,1.347617184,13.34676199,707
16.68371494,7.120384086,13.92394017,707
1.908039363,6.214508217,6.89030891,707
20.03979937,2.273248204,4.402428976,707
1.491786124,0.945927481,2.739792939,707
2.832765086,0.506349319,4.371846401,707
1.069637397,0.533627509,3.351316251,707
0.814567289,1.177440562,4.875916823,707
23.68577085,4.685578057,10.11032979,707
18.06530542,2.835324664,13.71900373,707
1.383771752,2.553711065,7.823552369,707
16.89613402,1.343392771,10.38248634,707
0.320231819,1.883675265,3.571540405,707
17.0564071,5.586954412,7.773316267,707
19.44529696,6.521443491,13.13696621,707
2.942140279,0.614257237,3.25469733,707
13.42889169,2.542289032,8.856960853,707
3.121247969,0.18681746,3.40910471,707
1.098035305,0.532399174,2.867056934,707
16.65163107,7.912612433,13.69284684,707
15.62934224,1.134840011,3.853217305,707
2.772983757,0.970747479,0.63245355,707
19.61234757,10.29186684,14.20292116,707
15.80343925,8.546987436,13.6351373,707
15.3844074,5.022470497,6.165828568,707
16.94006929,4.501258858,18.81958852,707
0.75252858,1.436464165,8.592785314,707
20.70560892,5.513229193,11.57938328,707
15.67796525,4.121940264,6.294761992,707
16.76290139,5.351614855,13.54308241,707
1.599634593,1.299925359,6.60678212,707
0.598987273,0.133410103,2.726098548,708
6.096024494,0.111199272,2.57124043,708
13.63265778,2.043792896,7.148515279,708
22.10901448,2.307353579,7.342500441,708
15.27597017,8.373453458,14.24517293,708
19.5539077,3.351827443,14.07636789,708
4.169044981,0.647600488,7.539792098,708
16.08277874,10.44406745,13.83597651,708
15.96509007,3.926298988,14.0903731,708
14.55898396,1.057389908,1.733839135,708
14.39598063,9.668036065,6.805991161,708
3.229999107,0.950946843,4.417534863,708
20.90593113,2.205226925,20.51692054,708
1.962466532,1.398992838,7.244631436,708
1.278404391,1.382970673,13.16614286,708
15.63376353,5.127777442,13.90269364,708
1.803885062,0.629143179,6.436981231,708
15.93169343,4.464439229,8.964847812,708
15.71598502,1.61902636,0.914230916,708
4.024515413,6.275496269,7.535720365,708
15.38739467,5.869078811,11.54064475,708
20.90890574,1.873969209,5.471739411,708
17.10252775,7.412134354,13.46236718,708
14.30584285,0.664767021,1.531738542,708
2.627489324,1.757575784,3.153168028,708
16.33213879,5.436017022,14.26043727,708
17.12446884,2.07178107,14.09234955,708
17.30359803,10.16061811,12.22663336,708
0.077578417,1.979472646,5.887912908,708
15.84634181,2.591509259,13.40116071,708
18.06396035,5.976722354,10.03739907,708
1.174135398,2.443794918,10.13885206,708
19.25337959,1.488500197,6.329898013,708
14.20094941,1.573990218,4.16541414,708
2.538034098,0.170425158,2.297141017,708
6.703759711,0.732664155,1.658458123,708
2.668236264,1.678751075,6.402435601,708
16.00736994,2.385635371,12.07385353,708
22.05373312,0.528803958,2.982170538,708
17.70418703,9.086520792,13.32632998,708
19.97024869,3.824228439,10.89375497,708
2.022358597,2.675841092,13.41618481,708
15.6499883,9.402724599,13.94428405,708
15.14606111,9.075880836,4.560674705,708
15.49876498,1.965217168,13.45365475,708
1.550543805,1.555815931,6.409031179,708
17.67049321,4.683836659,13.635133,708
20.58486653,1.955340274,7.048472263,708
13.79311636,3.947178939,14.51177499,708
14.88203933,2.476968477,8.68062354,708
22.58175064,9.008685582,27.27353741,708
17.65599814,7.120889522,12.01621845,708
18.40723846,6.068578424,13.67400804,708
15.91615952,2.247259718,4.434627216,708
16.2829576,0.693244695,4.044532063,708
5.804626719,1.793644258,5.409035293,708
22.27436547,15.05510439,5.985435852,708
15.88521242,6.061363395,16.17388499,708
21.4491612,4.594231694,10.26446688,708
16.61396654,5.51418443,37.62158494,708
15.90551222,8.550702944,13.4846666,708
12.70134987,1.45464755,4.832035183,708
15.72917222,5.063088604,13.7444339,708
2.162110503,0.889627182,2.75368504,708
3.648383078,0.54929467,1.775550555,708
18.52597131,3.07961141,6.083362794,708
0.825557573,1.401524007,11.7015556,708
16.9780474,5.472203466,13.28184634,708
0.965027619,4.410460707,9.130021886,708
12.5529886,2.068924538,8.840215103,708
2.855844191,1.852777619,5.394134359,708
19.48554447,2.134681691,7.066563843,708
13.57429409,0.733371461,0.094022386,708
20.36062388,2.105426643,12.36323688,708
16.25151546,5.929134693,10.71720539,708
15.5968561,5.77564582,10.2127126,708
0.940926256,1.271168418,3.064244653,708
13.19215216,4.776299971,10.36078142,708
14.87521737,0.786444387,1.567173896,708
13.97905452,6.295414034,13.06505873,708
23.79902451,0.940631159,2.40803409,708
21.987904,1.794084698,2.840101482,708
16.26115884,4.13498641,25.47218504,708
0.874250737,1.215718185,0.968490771,708
4.139987493,0.610237607,2.40410247,708
21.5200304,14.57501427,17.929888,708
1.089885609,0.4547338,4.883294354,708
16.9294902,8.266201493,13.76291998,708
16.37281332,7.505387986,14.11365364,708
17.60030965,3.807993778,8.7012972,708
2.309182824,2.132399645,6.535303901,708
16.17803467,4.029382873,10.92764578,708
19.99221139,2.343164792,6.194013623,708
16.32099953,6.699070076,10.70604999,708
15.56358827,4.216923927,8.885820469,708
17.17993564,7.869862855,13.37751423,708
22.96867758,5.7544669,12.67578005,708
18.66494688,1.622590904,11.77499185,709
22.15780024,4.624724442,6.178598521,709
0.96679187,1.724852098,9.137799047,709
19.80138728,9.210086544,35.53693018,709
19.95190361,2.50378649,6.105201914,709
2.652719791,0.88061143,2.760549551,709
23.21055553,1.09167741,4.333583556,709
21.11229365,2.178299596,11.32291471,709
16.65001414,5.272527798,14.30508739,709
15.75589644,5.424857399,14.18780422,709
21.29558951,5.532413289,10.52152654,709
18.93559387,1.61564866,7.994911007,709
15.82367878,4.143503925,8.102104851,709
16.7533796,4.025658115,10.38182005,709
16.17019955,9.59137345,13.94725199,709
15.33894001,2.623934178,11.31577442,709
4.755372995,0.221355258,1.900560563,709
15.59764213,13.23116905,18.84179059,709
17.2007119,6.427064164,38.42345791,709
18.13935421,3.481708182,15.23959969,709
15.83039401,0.989847366,1.416792225,709
21.74335821,4.71719002,10.30526907,709
15.44313975,0.547379149,2.805598582,709
2.43203827,0.158292049,1.822440425,709
23.17741906,1.265081479,5.080153701,709
0.247774213,2.078919428,15.37328383,709
17.03792397,8.598414824,14.1303406,709
14.7982138,1.062886722,6.342742776,709
15.45398373,8.401553719,13.98277356,709
15.81503406,1.076286818,2.870124638,709
15.34914136,3.741555326,18.45350256,709
14.62475515,2.275526895,9.494020256,709
17.21693864,8.929320509,13.34861687,709
1.561151271,2.009509751,13.22827135,709
15.72552073,10.11037118,24.62774302,709
9.954879708,1.950443931,18.70441591,709
11.97092019,1.928523916,3.774777585,709
21.52717947,0.400837069,1.321081168,709
4.573050687,0.380135273,4.276694728,709
15.52700744,2.076444616,4.634658171,709
22.5269411,1.148640823,1.032085398,709
17.72843695,10.02553977,13.89717386,709
16.84185591,8.598289473,14.00416508,709
1.998326554,2.609244104,8.339355643,709
16.1757134,7.980567877,14.57663865,709
1.028203026,0.477713561,2.57025349,709
3.166580335,0.881527383,2.815472192,709
16.2486204,9.718468071,13.62358528,709
16.33628692,2.44846566,14.60345928,709
14.45074818,8.075293479,13.94844024,709
20.43329962,2.44448539,18.33895978,709
20.1784143,3.100937349,13.59108917,709
16.22864742,1.596861562,11.60878271,709
16.51841214,3.144369737,7.939334598,709
17.5273035,4.618852476,13.39182562,709
17.15172231,6.231156433,13.86410467,709
22.18253973,3.777483518,6.289793756,709
15.50821259,2.062946897,7.231193582,709
17.42006523,2.382100867,10.37416818,709
16.86452783,6.266086078,13.61945005,709
16.625996,5.251353322,11.72091584,709
19.54345804,0.510915605,6.681914323,709
1.837230707,1.548443332,5.033568532,709
5.71907639,1.021494809,2.389839245,709
16.27846839,4.915286894,13.49664836,709
15.06005568,1.831333897,5.547390708,709
15.35926248,1.387622831,2.074357795,709
22.01493634,1.94374787,4.830899499,709
12.17114965,1.565822134,6.872226846,709
16.9257338,4.959363781,13.40141586,709
20.77640355,2.233778417,6.550321976,709
1.456459911,0.97224623,6.306098574,709
16.71351335,5.454604188,13.64821983,709
17.87975835,6.409101475,13.44539545,709
12.74308699,0.6296731,5.266410009,709
19.3735798,4.247178303,14.15166452,709
21.10418946,2.270449855,3.919866887,709
14.88770927,3.515445203,16.93811967,709
16.46715589,8.436256373,17.93662372,709
15.8548242,6.253493276,9.729019258,709
18.13414075,1.8604607,2.303824766,709
17.41186256,0.794679391,1.418611145,709
16.36397719,3.407586017,4.324073658,709
18.88090232,2.312972855,7.825900444,709
21.20560271,2.584447073,5.271999547,709
15.87348201,6.482854641,9.939041348,709
21.57698268,10.77698543,6.896931745,709
3.906215569,2.529256216,6.93526529,709
17.11938325,4.939992292,13.62257622,709
14.52228826,1.313099229,5.608484555,709
20.24168534,0.300079109,2.892424289,709
19.13973347,21.05397804,4.393443527,710
0.410658073,0.291326527,1.806937862,710
1.373335702,4.189935971,17.27647459,710
20.70601241,0.998690085,4.35162797,710
0.166541348,2.310676712,2.558610519,710
17.53713322,2.042157306,11.13886909,710
15.86544312,4.396934724,11.24472623,710
20.34265923,1.760928511,12.71721375,710
16.86183668,6.724560942,13.83342909,710
15.23313754,10.37946258,14.19705522,710
3.117926842,5.688515465,10.65466214,710
4.378139289,0.407575434,2.605793028,710
3.211583528,1.711878439,7.430288106,710
19.76371252,3.84670043,9.219861252,710
16.1435249,6.884727758,13.97163484,710
16.89958754,7.955965261,15.79101862,710
16.00422203,9.78419651,13.84016429,710
19.06237783,1.822938302,12.79260888,710
22.89000585,5.305997517,11.7948444,710
3.88827987,0.234979852,1.243935273,710
0.935084789,0.862345138,4.117588319,710
17.05762253,3.577138451,7.961954319,710
15.29270321,6.635551495,6.819071621,710
5.385364967,1.142317452,2.843460563,710
4.652784442,4.742309014,13.76646554,710
1.109345652,1.39632036,13.00449354,710
14.98906451,1.22841812,5.752926482,710
17.07529813,3.65701981,1.89600416,710
0.62116619,0.925494203,2.053602589,710
14.92466226,3.551675632,3.361492864,710
3.769906979,0.452369584,2.189429002,710
15.3886622,12.13951109,7.071221496,710
23.33343588,0.118454971,5.770014324,710
14.02052363,0.526319606,1.795616223,710
19.02560045,6.333567266,13.4563493,710
15.39199778,3.635270672,14.31986084,710
17.29708398,5.121702275,9.949807067,710
2.610220687,1.476455994,3.047519365,710
15.6202482,1.584436487,9.846425167,710
23.41472173,4.505754742,13.47671341,710
6.689865088,0.963017406,2.6223982,710
17.05061241,5.486201682,25.38116372,710
23.31257194,2.748887267,2.365253411,710
3.566378785,1.402945316,4.286717737,710
19.69969182,1.850529892,8.71590158,710
17.84335979,1.702295065,4.288703297,710
1.531612142,1.230138658,0.645132581,710
1.05176659,1.175313063,7.869753232,710
14.65987861,1.087293719,4.161902119,710
16.08543396,1.145129416,0.700636909,710
5.857963026,1.194115955,6.654602085,710
3.144219096,0.428398341,1.998100413,710
17.47272831,0.863129417,4.572703216,710
14.74836435,12.88093704,5.468058921,710
15.22718007,4.181973009,4.227875066,710
16.11653219,6.160540086,15.93641652,710
15.3173028,1.364322388,13.92385537,710
16.53017942,0.767064808,3.701353398,710
15.24272546,2.537705911,11.81746116,710
16.37940386,9.040600994,13.76837808,710
15.29543352,1.373352565,5.404614021,710
17.59255315,2.108306072,14.24837925,710
21.86295938,8.552797132,37.0634634,710
17.42748248,5.784890882,12.57513916,710
14.14707839,1.023180686,5.37303201,710
15.92386891,5.20255263,14.40119262,710
3.594444332,0.996640915,6.467859932,710
17.24990728,1.719772559,5.165677666,710
16.94065895,5.767037698,14.22437368,710
2.181639924,0.240241431,2.721621829,710
0.583793378,1.781776223,5.428243845,710
15.09544254,3.574177021,9.283757598,710
1.050465295,0.928039055,5.809185717,710
3.546335324,1.959241985,4.560439536,710
17.28644838,6.563275239,6.788619853,710
0.10968797,3.184038934,8.726797646,710
15.60448739,1.427447433,4.954734603,710
14.65528301,1.277993377,10.06763975,710
1.52219217,1.88955937,1.990629776,710
17.29157631,7.415813138,14.20470253,710
20.28084195,3.3443069,7.034630568,710
16.11874494,2.856900369,24.00790447,710
18.37334717,8.8925247,13.31059454,710
18.86700356,1.613911254,11.3067779,710
1.549491271,2.397019253,6.197903886,710
13.25078667,2.18506052,7.307490685,710
18.47821488,6.874247167,13.07857406,710
3.149267832,0.46461021,2.063700849,710
16.24279974,5.823868474,11.41285655,710
22.71269089,2.252649003,11.73950176,710
13.83241312,1.598234479,4.981177541,710
22.47106024,1.494830964,6.674900411,710
15.14196906,3.829262135,14.13506674,710
0.455659081,0.878519903,2.32512029,710
14.8681574,0.603454182,2.392330062,710
16.48645998,6.647410022,13.43702758,710
13.58712543,1.807480394,13.15243982,710
15.09578698,8.19101523,14.48280041,710
23.27275114,24.10643205,33.95187576,710
2.84853538,1.589816737,4.379673614,710
15.92356067,8.28842113,14.3983101,710
1.707251122,1.731761394,2.466496097,710
19.03051487,2.160891292,6.181253185,710
22.58836725,1.366976433,4.743358158,710
15.75223391,3.951277968,17.0805189,710
21.56944467,2.573771276,14.18766918,710
0.594551568,1.975808053,5.501368155,711
2.458038496,11.21846159,7.798923198,711
16.33333295,4.315810246,11.63891632,711
1.565132263,0.670611792,11.25605556,711
17.38076238,2.716450567,11.8242202,711
20.82411128,1.569864351,6.38325953,711
17.53629273,2.677128985,9.742993643,711
20.36703445,1.745733969,8.00361686,711
15.0080367,0.883094319,6.660573049,711
17.1927853,8.204009299,14.05591036,711
20.38035797,16.12224925,7.170556512,711
12.46459398,0.686211107,4.106149819,711
11.69078221,1.831528141,12.35292318,711
12.76326632,0.789816709,2.712878771,711
13.1057676,1.038189968,3.985245003,711
15.30724909,2.984726236,4.712916387,711
16.92706031,4.406582275,21.85214742,711
15.45085742,0.958833573,1.125613172,711
18.14537323,3.338040709,9.830116629,711
16.53761229,4.502746721,13.67887141,711
1.799689192,0.05263383,2.768254798,711
15.46355935,5.583256934,13.35995574,711
20.53100329,4.05203703,9.621850602,711
22.0359862,1.72745959,6.547608814,711
0.377132363,0.83873215,3.371539308,711
2.52607326,11.39558147,7.72936141,711
16.95653494,8.480771595,13.65927848,711
14.13092997,8.473644357,2.877825436,711
16.46725784,2.287808328,12.68243728,711
16.16134043,4.529987647,12.09031148,711
21.00151045,1.923732863,5.474611834,711
20.75270719,5.441191663,10.67842693,711
14.88307181,4.151628937,9.29067285,711
20.75089329,2.316563588,15.03644775,711
0.836492734,0.845197602,3.886710238,711
0.537199302,0.442670541,3.068845197,711
21.9459889,1.138067956,6.646123609,711
22.42860512,0.269477131,2.775864271,711
18.59846393,9.126732106,13.52071682,711
